accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,motionAttitudeReferenceFrame,motionGravityX,motionGravityY,motionGravityZ,motionHeading,motionMagneticFieldAccuracy,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionPitch,motionQuaternionW,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionRoll,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionYaw,activity
-0.881210,-0.258102,-0.406143,XArbitraryZVertical,-0.882038,-0.210692,-0.421448,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.212283,0.760798,0.338138,-0.418257,0.363195,-1.125056,0.084410,-0.013150,-0.033183,-0.002652,0.012923,0.000031,1.024931,1
-0.881577,-0.230713,-0.408188,XArbitraryZVertical,-0.883867,-0.226480,-0.409251,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.228462,0.759363,0.346421,-0.418769,0.357761,-1.137165,0.070424,0.000486,-0.016419,-0.002837,0.011071,0.002421,1.026934,1
-0.880753,-0.234726,-0.406250,XArbitraryZVertical,-0.884782,-0.229920,-0.405335,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.231996,0.758919,0.348273,-0.419569,0.355963,-1.141212,0.003647,0.003016,-0.008173,-0.003371,0.000993,0.009721,1.026442,1
-0.880798,-0.239029,-0.409592,XArbitraryZVertical,-0.883169,-0.233030,-0.407075,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.235192,0.759682,0.348983,-0.417939,0.355556,-1.138894,-0.000605,0.009648,-0.008301,0.000615,0.004469,0.000871,1.026475,1
-0.852295,-0.228821,-0.500244,XArbitraryZVertical,-0.880672,-0.228809,-0.414806,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.230854,0.761779,0.345112,-0.416528,0.356505,-1.130608,-0.405362,0.164303,0.001097,-0.018193,0.019076,0.085155,1.022262,1
-0.893143,-0.219894,-0.369858,XArbitraryZVertical,-0.868284,-0.226512,-0.441334,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.228495,0.770645,0.335603,-0.408294,0.356053,-1.100544,0.463588,-0.141254,0.148810,0.008451,0.008235,-0.038311,1.006167,1
-0.867828,-0.242264,-0.460800,XArbitraryZVertical,-0.874828,-0.233912,-0.424218,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.236100,0.758489,0.351767,-0.405156,0.369870,-1.119289,-0.155770,0.110410,-0.082390,0.003765,-0.006261,-0.009452,1.055746,1
-0.879868,-0.200592,-0.421173,XArbitraryZVertical,-0.875667,-0.220234,-0.429772,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.222055,0.761133,0.342739,-0.409444,0.368189,-1.114541,-0.136096,-0.063363,0.111860,-0.005146,0.011631,0.005654,1.039830,1
-0.904144,-0.261688,-0.356125,XArbitraryZVertical,-0.887763,-0.226087,-0.400951,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.228059,0.741880,0.365224,-0.407597,0.387414,-1.146578,0.543055,-0.068421,0.224262,0.007071,-0.029009,-0.008732,1.110121,1
-0.906586,-0.003738,-0.373703,XArbitraryZVertical,-0.908720,-0.114592,-0.401369,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.114844,0.726726,0.328790,-0.437279,0.415397,-1.154878,-1.207969,0.084318,0.723372,0.015089,-0.010072,-0.026731,1.113422,1
